2018-08-09 21:04:17,"b'RT @TransfersFG_EN: BOURNEMOUTH  TRANSFERS:\xe2\x9a\xa0\xef\xb8\x8f\n\xe2\x9d\x8c: Afobe,Cargill, Mahoney, Federici,Quigley, Ndoli, Allsop,Surridge,Matthews.\n\xe2\x9c\x85Ramsdale,Whitf\xe2\x80\xa6'"
2018-08-09 21:02:21,b'Weather Snapshot brought to you by @Cargill Deicing Technology. Find more forecast info at https://t.co/larcXaeh7J\xe2\x80\xa6 https://t.co/7H1bAoHYqb'
2018-08-09 21:02:20,b'Weather Snapshot brought to you by @Cargill Deicing Technology. Find more forecast info at https://t.co/akYPvTJdei\xe2\x80\xa6 https://t.co/m9CZRhfkgz'
2018-08-09 20:54:55,"b""RT @alteryx: Don't forget to RSVP for the next TC #AlteryxUserGroup meeting at Cargill! Attend to hear how Cargill THRIVES in the Alteryx s\xe2\x80\xa6"""
2018-08-09 20:51:04,"b'Under-construction @Cargill Protein building downtown, now with more signage https://t.co/kHoba33NNa'"
2018-08-09 20:40:55,b'So I called my local Cargill rep. Goes to voicemail Message says *mailbox is full*\nNot sure what to make of this'
2018-08-09 20:40:12,"b'Great performance from Rangers, that 3rd goal was needed. Falling in love with Coulibaly \xf0\x9f\x92\x99'"
2018-08-09 20:39:06,"b""RT @JimCMackintosh: Wee mention of an event this Sunday at Cargill's Bistro, Blairgowrie from 3pm.\nPoetry from myself, Jon Plunkett &amp; Morag\xe2\x80\xa6"""
2018-08-09 20:37:37,b'@vgr @donmcallister So a local Farmers Market is the complete antithesis of a global food giant like Cargill - how\xe2\x80\xa6 https://t.co/nYoaKfg4Az'
2018-08-09 20:32:17,"b""Wee mention of an event this Sunday at Cargill's Bistro, Blairgowrie from 3pm.\nPoetry from myself, Jon Plunkett &amp; M\xe2\x80\xa6 https://t.co/mb52CFZpv0"""
2018-08-09 20:25:49,"b'BOURNEMOUTH  TRANSFERS:\xe2\x9a\xa0\xef\xb8\x8f\n\xe2\x9d\x8c: Afobe,Cargill, Mahoney, Federici,Quigley, Ndoli, Allsop,Surridge,Matthews.\n\xe2\x9c\x85Ramsdale,W\xe2\x80\xa6 https://t.co/tpUc84QPEd'"
2018-08-09 20:14:57,b'@MightyPen_ Been hearing good things about Sea of Rust by C. Robert Cargill. Or another Dr. Who.'
2018-08-09 20:02:21,b'Weather Snapshot brought to you by @Cargill Deicing Technology. Find more forecast info at https://t.co/larcXaeh7J\xe2\x80\xa6 https://t.co/aX68Eesvxh'
2018-08-09 20:02:18,b'Weather Snapshot brought to you by @Cargill Deicing Technology. Find more forecast info at https://t.co/akYPvTJdei\xe2\x80\xa6 https://t.co/J7r4SGKxdT'
2018-08-09 19:58:19,"b'RT @Stiff_Mayana: CargillVoice: The Real Life Story Of A Major League Baseball Revealed: By Liz Weber, Editor, Cargill News The... https://\xe2\x80\xa6'"
2018-08-09 19:56:20,b'@JayCaruso @AndreaNRuth For that kind of money my mom could name me Cargill Cargill Cargill would. not. even. care.'
2018-08-09 19:50:54,"b'@JayCaruso @AndreaNRuth That\xe2\x80\x99s some serious brand attachment. \xe2\x80\x9cThis is my son Cargill and my daughter Cargill, and\xe2\x80\xa6 https://t.co/05F79Tj9pH'"
2018-08-09 19:49:01,"b""@ADPEfferson @AndreaNRuth That's because there's so many of them. When I worked there, we used to get messages abou\xe2\x80\xa6 https://t.co/PijNDHhQpA"""
